almaMmsId	rpbId
990178146250206441	929t100815
990177959300206441	929t100816
990177963780206441	929t100817
990177963570206441	929t100818
990173545010206441	929t100821
990178541560206441	929t100822
990177985950206441	929t100823
990177985970206441	929t100824
990108984080206441	929t100832
990021790740206441	929t100852
990178820820206441	929t100868
990178819450206441	929t100869
990170963780206441	929t100880
990171647720206441	929t100894
990178571210206441	929t100895
990178541840206441	929t100896
990178013040206441	929t100897
990178565690206441	929t100898
990177000880206441	929t100899
990177985910206441	929t100901
990178187650206441	929t100902
990045471200206441	929t100903
990041414070206441	929t100919
990177521480206441	929t100920
990178710810206441	929t100921
990178182400206441	929t100922
990178802540206441	929t100923
990041666070206441	929t100927
990178040790206441	929t100954
990177678030206441	929t100956
990178041250206441	929t100958
990177681870206441	929t100963
990055957290206441	929t100964
990178041240206441	929t100965
990177678810206441	929t100966
990177679420206441	929t100968
990121857300206441	929t100999
990178146760206441	929t101035
990178190780206441	929t101053
990177575990206441	929t101058
990178241100206441	929t101061
990178427270206441	929t101062
990178041270206441	929t101063
990178139650206441	929t101074
990179026020206441	929t101075
990179000600206441	929t101076
990169291790206441	929t101078
990036700810206441	929t101079
990179025340206441	929t101082
990178112970206441	929t101083
990179030510206441	929t101084
990179032320206441	929t101089
990177846200206441	929t101093
990176538950206441	929t101094
990176547280206441	929t101095
990177012950206441	929t101096
990179035640206441	929t101097
990178490300206441	929t101098
990178496120206441	929t101099
990178496310206441	929t101100
990178500700206441	929t101101
990178500540206441	929t101102
990178343480206441	929t101103
990178145310206441	929t101104
990178489500206441	929t101105
990178307890206441	929t101106
990177959270206441	929t101107
990177952970206441	929t101108
990021129940206441	929t101109
990178080360206441	929t101110
990178097830206441	929t101111
990177601450206441	929t101162
990134594230206441	929t101172
990179341670206441	929t101173
990112837120206441	929t101174
990177641140206441	929t101175
990175148080206441	929t101176
990159032270206441	929t101177
990172042100206441	929t101178
990159031650206441	929t101179
990171943050206441	929t101189
990156171810206441	929t101190
990159031770206441	929t101191
990172065770206441	929t101192
990174739010206441	929t101196
990175667430206441	929t101199
990178292860206441	929t101203
990145327820206441	929t101204
990140734200206441	929t101205
990178247740206441	929t101206
990179061330206441	929t101208
990177030420206441	929t101209
990177002810206441	929t101210
990101226340206441	929t101213
990171190710206441	929t101220
990178505130206441	929t101221
990178799780206441	929t101222
990178564910206441	929t101223
990178731090206441	929t101224
990177002690206441	929t101225
990177006320206441	929t101226
990178980740206441	929t101227
990178981010206441	929t101228
990014030150206441	929t101229
990178979490206441	929t101230
990178979430206441	929t101231
990178719590206441	929t101232
990173948320206441	929t101233
990179068490206441	929t101234
990179068550206441	929t101235
990178489100206441	929t101236
990177224640206441	929t101237
990178938890206441	929t101238
990177012840206441	929t101239
990178697640206441	929t101243
990179062350206441	929t101244
990159032390206441	929t101249
990177009370206441	929t101280x
990145333160206441	929t101281
990178247910206441	929t101282
990140531330206441	929t101283
990019848060206441	929t101287
990178040590206441	929t101289
990177256800206441	929t101292
990178426090206441	929t101293
990178133970206441	929t101295
990178653400206441	929t101296
990010772580206441	929t101315
990176529240206441	929t101316
990179422580206441	929t101322
990179505590206441	929t101323
990045031910206441	929t101324
990179127100206441	929t101325
990179127460206441	929t101326
990179511120206441	929t101327
990179017280206441	929t101332
990179533720206441	929t101341
990179534700206441	929t101342
990031287270206441	929t101343
990159454910206441	929t101344
990052522940206441	929t101345
990179529410206441	929t101346
990103733890206441	929t101347
990052523110206441	929t101348
990052523120206441	929t101349
990176027150206441	929t101350
990143344430206441	929t101360
990030851580206441	929t101362
990072305740206441	929t101363
990072304600206441	929t101364
990072304740206441	929t101365
990072304570206441	929t101367
990027100600206441	929t101368
990124925310206441	929t101370
990177517160206441	929t101396
990173654110206441	929t101399
990179402350206441	929t101400
990174694030206441	929t101464
990178791130206441	929t101465
990178340920206441	929t101466
990179063730206441	929t101467
990179064120206441	929t101468
990179063940206441	929t101469
990179125670206441	929t101470
990179125580206441	929t101471
990179069420206441	929t101472
990178575790206441	929t101473
990178558210206441	929t101474
990056165670206441	929t101539
990144695110206441	929t101558
990177107390206441	929t101559
990179081930206441	929t101566
990055200240206441	929t101567
990056424020206441	929t101568
990178426540206441	929t101569
990180379570206441	929t101597
990179511840206441	929t101598
990180382340206441	929t101599
990180353920206441	929t101603
990180355320206441	929t101604
990180355490206441	929t101605
990180355200206441	929t101606
990041581830206441	929t101615
990179093150206441	929t101618
990148037590206441	929t101619
990179505780206441	929t101621
990179520920206441	929t101622
990179073030206441	929t101626
990178653130206441	929t101627
990178653080206441	929t101628
990172048580206441	929t101629
990175150430206441	929t101630
990178652830206441	929t101631
990178653290206441	929t101632
990174042040206441	929t101633
990178653590206441	929t101635
990178656310206441	929t101636
990178656650206441	929t101637
990179120260206441	929t101638
990179502800206441	929t101639
990179505910206441	929t101640
990179513510206441	929t101641
990179505700206441	929t101642
990179503770206441	929t101643
990042918650206441	929t101645
990037419750206441	929t101646
990179119360206441	929t101647
990179506000206441	929t101663
990178974750206441	929t101666
990179505840206441	929t101667
990177950660206441	929t101668
990179081770206441	929t101669
990178974970206441	929t101670
990179069760206441	929t101672
990179069890206441	929t101673
990178974880206441	929t101674
990063114780206441	929t101682
990075425710206441	929t101694
990177822050206441	929t101697
990037296720206441	929t101698
990125343440206441	929t101699
990177822250206441	929t101700
990177824390206441	929t101701
990164822400206441	929t101702
990177013380206441	929t101712
990178847390206441	929t101713
990178915430206441	929t101731
990180605610206441	929t101732
990025549760206441	929t101733
990180495660206441	929t101734
990180492840206441	929t101735
990180377380206441	929t101737
990179052550206441	929t101743
990178653210206441	929t101744
990180317050206441	929t101747
990180317360206441	929t101748
990180317460206441	929t101749
990180259310206441	929t101750
990180316170206441	929t101752
990180316430206441	929t101753
990180316690206441	929t101755
990180304950206441	929t101756
990180259570206441	929t101757
990180262040206441	929t101758
990180303900206441	929t101760
990180302560206441	929t101761
990180317960206441	929t101762
990180318380206441	929t101764
990180315750206441	929t101765
990180305010206441	929t101766
990180263040206441	929t101768
990180262740206441	929t101769
990180304410206441	929t101770
990180317630206441	929t101771
990180297370206441	929t101772
990180305490206441	929t101773
990179424710206441	929t101774
990180316080206441	929t101775
990180313180206441	929t101776
990180304050206441	929t101777
990178041180206441	929t101778
990180297580206441	929t101779
